15/09/14,16988.75977,17051.84961,16951.38086,17031.14063
16/09/14,17027.16016,17167.05078,16985.55078,17131.9707
17/09/14,17131.00977,17221.10938,17089.00977,17156.84961
18/09/14,17163.73047,17275.36914,17163.73047,17265.99023
19/09/14,17267.21094,17350.64063,17257.46094,17279.74023
22/09/14,17271.71094,17277.88086,17159.35938,17172.67969
23/09/14,17165.91016,17171.88086,17055.86914,17055.86914
24/09/14,17056.64063,17226.59961,17033.92969,17210.06055
25/09/14,17204.85938,17204.85938,16945.80078,16945.80078
26/09/14,16948.61914,17148.15039,16948.10938,17113.15039
29/09/14,17107.68945,17107.68945,16934.42969,17071.2207
30/09/14,17070.44922,17145.09961,17017.10938,17042.90039
01/10/14,17040.46094,17041.16016,16776.13086,16804.71094
02/10/14,16808.26953,16857.25,16674.03906,16801.05078
03/10/14,16802.19922,17027.83984,16802.19922,17009.68945
06/10/14,17010.33984,17099.39063,16930.38086,16991.91016
07/10/14,16988.25,16988.25,16715.78906,16719.39063
08/10/14,16718.65039,17006.91016,16663.25977,16994.2207
09/10/14,16989.36914,16989.36914,16649.03906,16659.25
10/10/14,16654.88086,16757.59961,16543.91016,16544.09961
13/10/14,16535.42969,16602.41016,16310.46973,16321.07031
14/10/14,16321.90039,16463.66992,16273.63965,16315.19043
15/10/14,16313.29981,16313.29981,15855.12012,16141.74023
16/10/14,16137.13965,16211.12012,15935.21973,16117.24023
17/10/14,16118.38965,16427.38086,16118.38965,16380.41016
20/10/14,16373.15039,16401.63086,16260.54004,16399.66992
21/10/14,16406.0293,16620.7793,16405.76953,16614.81055
22/10/14,16615.25977,16653.89063,16459.84961,16461.32031
23/10/14,16468.07031,16767.51953,16468.07031,16677.90039
24/10/14,16677.03906,16811.71094,16649.7207,16805.41016
27/10/14,16796.09961,16836.98047,16729.83008,16817.93945
28/10/14,16825.18945,17006.44922,16825.18945,17005.75
29/10/14,17005.07031,17065.5,16895.38086,16974.31055
30/10/14,16968.14063,17223.96094,16920.75977,17195.41992
31/10/14,17208.7793,17395.53906,17208.7793,17390.51953
03/11/14,17390.90039,17410.65039,17339.84961,17366.24023
04/11/14,17368.81055,17397.23047,17278.35938,17383.83984
05/11/14,17385.75977,17486.58984,17385.75977,17484.5293
06/11/14,17491.66016,17560.31055,17440.34961,17554.4707
07/11/14,17558.58008,17575.33008,17493.36914,17573.92969
10/11/14,17568.98047,17621.86914,17547.50977,17613.74023
11/11/14,17615.64063,17638.21094,17584.93945,17614.90039
12/11/14,17604.75,17626.71094,17536.16992,17612.19922
13/11/14,17618.68945,17705.48047,17583.88086,17652.78906
14/11/14,17653.10938,17664.15039,17613.19922,17634.74023
17/11/14,17631.84961,17675.07031,17606.81055,17647.75
18/11/14,17643.08984,17735.71094,17642.0293,17687.82031
19/11/14,17685.50977,17712.25977,17624.5,17685.73047
20/11/14,17677.32031,17720.43945,17603.89063,17719
21/11/14,17721.01953,17894.83008,17721.01953,17810.06055
24/11/14,17812.63086,17855.26953,17793.18945,17817.90039
25/11/14,17819.05078,17854.73047,17790.89063,17814.93945
26/11/14,17812.25,17833.75977,17791.16016,17827.75
28/11/14,17830.55078,17893.41992,17807.7793,17828.24023
01/12/14,17827.26953,17827.26953,17726.55078,17776.80078
02/12/14,17778.84961,17897.05078,17778.84961,17879.55078
03/12/14,17880.90039,17924.15039,17855.58984,17912.61914
04/12/14,17910.01953,17937.96094,17814.81055,17900.09961
05/12/14,17903.05078,17991.18945,17903.05078,17958.78906
08/12/14,17954.93945,17960.56055,17804.2793,17852.48047
09/12/14,17847.36914,17847.36914,17629.57031,17801.19922
10/12/14,17797.99023,17797.99023,17508.09961,17533.15039
11/12/14,17534.30078,17758.50977,17534.30078,17596.33984
12/12/14,17590.05078,17590.05078,17280.83008,17280.83008
15/12/14,17285.74023,17403.53906,17115.2793,17180.83984
16/12/14,17173.07031,17427.43945,17067.58984,17068.86914
17/12/14,17069.16016,17389.30078,17069.16016,17356.86914
18/12/14,17367.84961,17778.40039,17367.84961,17778.15039
19/12/14,17778.01953,17874.0293,17746.55078,17804.80078
22/12/14,17812.25,17962.7793,17812.25,17959.43945
23/12/14,17971.50977,18069.2207,17970.16016,18024.16992
24/12/14,18035.73047,18086.24023,18027.7793,18030.21094
26/12/14,18038.30078,18103.44922,18038.30078,18053.71094
29/12/14,18046.58008,18073.03906,18021.57031,18038.23047
